ST,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR,BLG_TYPE,MUNICIPALITY,DESCRIPTION,DU,VALUE,FT2,PERMIT,APPL_TYPE,ISSUED_DATE
275,SLATER ST,K1P 5H9,Ward 14,3922,pt 27 to 31,CONTRACTOR UNKNOWN,Office,Old Ottawa,"Demise 1 suite into 2 suites, on the 5th floor. Interior alterations to 1 of the 2 suites",0,50000,3767,1308755,Construction,2013-12-10
1125,COLONEL BY DR,K1S 5B6,Ward 17,,,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,Interior alterations on the 4th floor of a 22 storey institional building (Carelton University,0,76000,2831,1308756,Construction,2013-12-10
117,HAWKSHAW CRES,,Ward 3,,,CLARIDGE HOMES (CEDARVIEW) LIMITED PARTNERSHIP,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Wimbledon IV 2011 END,Wimbledon IV 2011 END,Wembley IV 2011 Mid,Cambridge IV 2011 Mid",4,725175,6505,1308757,Construction,2013-12-10
119,HAWKSHAW CRES,,Ward 3,,,CLARIDGE HOMES (CEDARVIEW) LIMITED PARTNERSHIP,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Wimbledon IV 2011 END,Wimbledon IV 2011 END,Wembley IV 2011 Mid,Cambridge IV 2011 Mid",4,725175,6505,1308757,Construction,2013-12-10
121,HAWKSHAW CRES,,Ward 3,,,CLARIDGE HOMES (CEDARVIEW) LIMITED PARTNERSHIP,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Wimbledon IV 2011 END,Wimbledon IV 2011 END,Wembley IV 2011 Mid,Cambridge IV 2011 Mid",4,725175,6505,1308757,Construction,2013-12-10
123,HAWKSHAW CRES,,Ward 3,,,CLARIDGE HOMES (CEDARVIEW) LIMITED PARTNERSHIP,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Wimbledon IV 2011 END,Wimbledon IV 2011 END,Wembley IV 2011 Mid,Cambridge IV 2011 Mid",4,725175,6505,1308757,Construction,2013-12-10
4290,DONNELLY DR,,Ward 21,,PT LOT 24,"DUFF, BRIAN",Single,Rideau,Interior alterations on the 2nd floor of a 2 storey detached dwelling,0,21318,969,1308758,Construction,2013-12-10
2090,JOCKVALE RD,,Ward 3,,11,CLARIDGE HOMES (CEDARVIEW) LIMITED PARTNERSHIP,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Stockholm II 2011 B,1,377396,2539,1308759,Construction,2013-12-10
301,MOODIE DR,K2H 9C4,Ward 8,4M336,,WATERDON CONSTRUCTION,Office,Nepean,Interior/exterior alterations in the parking garage of a 4 storey office building (structural remediation to existing north and south podium),0,250000,3300,1308760,Construction,2013-12-11
524,LEIMERK CRT,K4M 0E8,Ward 21,4M-1441,10,CONTRACTOR UNKNOWN,Single,Rideau,Construct a 2 storey detached dwelling,1,713472,4800,1308761,Construction,2013-12-11
222,BLACKBURN AVE,K1N 8A8,Ward 12,4M-33878,PT LOT 39,***CONTRACTOR***,Single,Old Ottawa,Construct a 3 storey addition to a 3 storey detached dwelling (rear yard),0,137529,1100,1308762,Construction,2013-12-11
135,HINCHEY AVE,K1Y 1L5,Ward 15,35,pt 3,ISOLARA SOLAR POWER,Single,Old Ottawa,Install solar panels on a 2 storey detached dwelling,0,6053,0,1308763,Construction,2013-12-11
19,HIGWOOD DR,K2E 5K9,Ward 9,404422,371,CONTRACTOR UNKNOWN,Single,Nepean,Construct an attached garage to a 1 storey detached dwelling,0,22000,400,1308764,Construction,2013-12-11
450,CHURCHILL AVE N,K1Z 5E2,Ward 15,204,10-11,WARLYN CONSTRUCTION,Office,Old Ottawa,"Tenant fit up on all floors of a 2 storey commercial building (Bluesfest Headquarters, 2nd floor)",0,200000,7449,1308765,Construction,2013-12-11
73,CASTLEGREEN PRIV,K1T 3N3,Ward 10,4M-459,,THEO MINEAULT,Stacked Rowhouse,Old Ottawa,"Exterior alterations to a 3 storey stacked rowhouse (Unit 78, install window,1st floor, rear)",0,1283,13,1308766,Construction,2013-12-11
2065,ROBERTSON RD,K2H 5Y9,Ward 8,,2,AGT SOLAR,Retail,Nepean,"Install 730 solar panels with 69 anchors and 2,385 balast pavers onto a 1 storey building (Loblaws)",0,92625,0,1308767,Construction,2013-12-11
1251,STITTSVILLE MAIN ST,K2S 2E5,Ward 6,4M-1103,,AGT SOLAR,Retail,Goulbourn,"Install 910 solar panels with 79 anchors and 2,709 ballast rocks onto a 1 storey commercial building (Browns Independant Grocer)",0,113750,0,1308768,Construction,2013-12-11
50,HINES RD,K2K 2M5,Ward 4,3699,8,BRITT CONSTRUCTION,Office,Kanata,Interior alterations on the 1st floor of a 6 storey office building,0,20000,2830,1308769,Construction,2013-12-11
151,CONCORD ST S,K1S 0Z5,Ward 17,110574,114,"DROLET, MIKE",Single,Old Ottawa,Construct a 3 storey addition to a 2 storey detached dwelling and convert it to a semi-detached dwelling,1,319805,2109,1308770,Construction,2013-12-11
323,DUNLIN RIDGE,,Ward 3,4M-1471,18,TAMARACK DEVELOPMENTS CORPORATION,Single,Nepean,Construct a 2 storey detached dwelling,1,404895,2724,1308771,Construction,2013-12-11
107,COUNTRY LANE W,K2L 1J4,Ward 23,809,334,"DODDS, MALCOLM",Single,Kanata,Interior alterations in a 1 storey detached dwelling (bathroom),0,9000,48,1308772,Construction,2013-12-11
429,CHAPEL ST,K1N 7Z7,Ward 12,4M-147991,72,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,Interior/Exterior alterations on the 1st floor of a 2 storey semi-detached dwelling (install a window and renovate kitchen),0,10000,255,1308773,Construction,2013-12-11
4610,GREGOIRE RD,,Ward 20,,PT LOT 44,CONTRACTOR UNKNOWN,Single,Osgoode,Interior alterations to a 1 storey detached dwelling (replace main support beam in the crawl space),0,5000,0,1308774,Construction,2013-12-11
1318,AURELE ST,K1B 3L3,Ward 11,685,pt lot 45-46,***CONTRACTOR***,Single,Gloucester,Construct a secondary dwelling unit in a 1 storey detached dwelling (basement),1,18480,840,1308776,Construction,2013-12-12
296,CLEMOW AVE,K1S 2B8,Ward 17,M-11,75,CONTRACTOR UNKNOWN,Single,Old Ottawa,PLUMBING ONLY- Install a protective plumbing device on the sewer sanitary connection,0,0,0,1308777,Construction,2013-12-12
834,HARE AVE,K2A 3J2,Ward 7,352649,4,DOULOS CONSTRUCTION LTD.,Demolition,Old Ottawa,Demolish a 1 storey detached dwelling,-1,5000,-800,1308779,Demolition,2013-12-12
304,CARP HIGHLANDS CRT,K0A 1L0,Ward 5,4M-1408,4,***CONTRACTOR***,Single,West Carleton,Construct a 2 storey detached dwelling,1,431056,3050,1308781,Construction,2013-12-12
340,ALBERT ST,K1R 7Y6,Ward 14,3922,18 - 21,GRAEBECK CONSTRUCTION LTD.,Office,Old Ottawa,Interior alterations on the 16th floor to modify office space in a 20 storey office building (IBM),0,58592,5995,1308782,Construction,2013-12-12
35,INGLEWOOD PL,K1Y 4C6,Ward 15,157,1669,CONTRACTOR UNKNOWN,Single,Old Ottawa,Exterior alterations in the basement of a 2 storey semi detached dwelling (widen basement windows),0,1000,1,1308783,Construction,2013-12-12
8,HALKIRK AVE,K2V 1B1,Ward 23,4M-956,38,***CONTRACTOR***,Single,Kanata,PLUMBING ONLY - Install new washer (second floor),0,0,0,1308784,Construction,2013-12-12
21,EPWORTH AVE,K2G 2L6,Ward 8,362998,121,VERT PLAN DESIGN BUILD INC,Single,Nepean,Construct a secondary dwelling unit in a 2 storey detached dwelling (basement),1,25000,900,1308785,Construction,2013-12-12
211,BESSERER ST,,Ward 12,6,7,DCR/PHOENIX GROUP OF COMPANIES,Demolition,Old Ottawa,Demolish a 2 storey retail building (Dwarkin Furs),0,73000,-4844,1308786,Demolition,2013-12-12
256,RIDEAU ST,K1N 5Y3,Ward 12,6,7,DCR/PHOENIX GROUP OF COMPANIES,Demolition,Old Ottawa,Demolish a 2 storey retail building (Dwarkin Furs),0,73000,-4844,1308786,Demolition,2013-12-12
2969,MCCARTHY RD,K1V 8K7,Ward 16,M108,3,***CONTRACTOR***,Single,Old Ottawa,Interior alterations on the 1st floor and finish the basement in a 1 storey detached dwelling,0,38444,1024,1308787,Construction,2013-12-12
34,STAFFORD RD,K2H 8W1,Ward 8,,,CONTRACTOR UNKNOWN,Industrial,Nepean,Install 972 solar panels with clamps and 11 balast blocks onto a 2 storey wharehouse  ( Benson Auto Parts),0,725000,0,1308788,Construction,2013-12-12
68,VILLA CRES,K2C 0H6,Ward 16,323099,7,GALLIVAN DEVELOPMENT,Single,Old Ottawa,Construct a 1 storey detached dwelling,1,356736,2400,1308789,Construction,2013-12-12
3730,DUNROBIN RD,K0A 3M0,Ward 5,,4,CONTRACTOR UNKNOWN,Other,West Carleton,Construct a storage building at the rear of a retail store,0,551826,5400,1308790,Construction,2013-12-12
335,SUGAR PINE CRES,K2M 0H6,Ward 23,4M-1495,101,URBANDALE CONSTRUCTION,Single,Kanata,Construct a 2 storey detached dwelling,1,349936,2793,1308791,Construction,2013-12-12
402,BRUNSKILL WAY,K2T 0A9,Ward 4,4M-1362,7,CONTRACTOR UNKNOWN,Single,Kanata,Finish the basement in a 2 storey detached dwelling,0,29617,797,1308792,Construction,2013-12-12
280,SLATER ST,K1P 1C2,Ward 14,3922,31 to 35,FJ CONSTRUCTION,Office,Old Ottawa,Fit-up on the 14th floor of a 14 storey building (Nuclear Energy),0,24905,150,1308793,Construction,2013-12-13
37,APPALOOSA DR,K2M 1N8,Ward 23,4M-513,125,CONTRACTOR UNKNOWN,Single,Kanata,Interior alterations on the 1st floor of a 2 storey detched dwelling,0,5000,0,1308794,Construction,2013-12-13
20,PARTHIA AVE,K2E 5J9,Ward 9,404422,311,OTTAWA STRUCTURAL RESIDENTIAL SERVICES LIMITED,Other,Nepean,Exterior alterations for a partial foundation replacement for a 1 storey garage,0,6800,25,1308795,Construction,2013-12-13
100,WHISPERING WINDS WAY,K1W 0B7,Ward 2,4M-1373,,CONTRACTOR UNKNOWN,Single,Gloucester,Construct a 1 storey addition and bathroom to a 2 storey detached dwelling (rear yard),0,26131,176,1308797,Construction,2013-12-13
702,MELBOURNE AVE,K2A 1X5,Ward 15,,106,***CONTRACTOR***,Single,Old Ottawa,PLUMBING PERMIT ONLY - add a bidet in the second storey washroom,0,0,0,1308798,Construction,2013-12-13
437,KILSPINDIE RIDGE,,Ward 22,4M-1233,103,UNIFORM URBAN DEVELOPMENTS LTD.,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: 1900E Touchstone 2013,1,286280,1926,1308799,Construction,2013-12-13
38,COUNTRY LANE E,K2L 1J1,Ward 23,809,271,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY - Install a Protective Plumbing Device on the building drain,0,0,0,1308800,Construction,2013-12-13
418,SILVERSTONE WAY,K2J 5X5,Ward 22,,,MINTO COMMUNITIES INC.,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Hampton 2010 I,Hampton 2010 J,Hampton 2010 F,Astoria 2010 H,Astoria 2010 F,Hampton 2010 H,Hampton 2010 F",7,1096962,9840,1308801,Construction,2013-12-13
420,SILVERSTONE WAY,K2J 5X5,Ward 22,,,MINTO COMMUNITIES INC.,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Hampton 2010 I,Hampton 2010 J,Hampton 2010 F,Astoria 2010 H,Astoria 2010 F,Hampton 2010 H,Hampton 2010 F",7,1096962,9840,1308801,Construction,2013-12-13
422,SILVERSTONE WAY,K2J 5X5,Ward 22,,,MINTO COMMUNITIES INC.,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Hampton 2010 I,Hampton 2010 J,Hampton 2010 F,Astoria 2010 H,Astoria 2010 F,Hampton 2010 H,Hampton 2010 F",7,1096962,9840,1308801,Construction,2013-12-13
424,SILVERSTONE WAY,K2J 5X5,Ward 22,,,MINTO COMMUNITIES INC.,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Hampton 2010 I,Hampton 2010 J,Hampton 2010 F,Astoria 2010 H,Astoria 2010 F,Hampton 2010 H,Hampton 2010 F",7,1096962,9840,1308801,Construction,2013-12-13
426,SILVERSTONE WAY,K2J 5X5,Ward 22,,,MINTO COMMUNITIES INC.,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Hampton 2010 I,Hampton 2010 J,Hampton 2010 F,Astoria 2010 H,Astoria 2010 F,Hampton 2010 H,Hampton 2010 F",7,1096962,9840,1308801,Construction,2013-12-13
428,SILVERSTONE WAY,K2J 5X5,Ward 22,,,MINTO COMMUNITIES INC.,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Hampton 2010 I,Hampton 2010 J,Hampton 2010 F,Astoria 2010 H,Astoria 2010 F,Hampton 2010 H,Hampton 2010 F",7,1096962,9840,1308801,Construction,2013-12-13
430,SILVERSTONE WAY,K2J 5X5,Ward 22,,,MINTO COMMUNITIES INC.,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Hampton 2010 I,Hampton 2010 J,Hampton 2010 F,Astoria 2010 H,Astoria 2010 F,Hampton 2010 H,Hampton 2010 F",7,1096962,9840,1308801,Construction,2013-12-13
149,ABBOTSFORD RD,K2L 1C6,Ward 23,773,62,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY - Install a Protective Device on the building drain,0,0,0,1308802,Construction,2013-12-13
48,COUNTRY LANE E,K2L 1J1,Ward 23,4M-,,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY - Install a Protective Device on the building drain,0,0,0,1308803,Construction,2013-12-13
6509,JEANNE D'ARC BLVD N,K1C 2R1,Ward 1,M-217,,R.M. GARDINER CONSTRUCTION LTD.,Retail,Gloucester,Tenant fit up in a 1 storey retail building (Dollarama),0,110000,10000,1308804,Construction,2013-12-13
448,SILVERSTONE WAY,K2J 5X4,Ward 22,,,MINTO COMMUNITIES INC.,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Astoria 2010 A,Mulberry 2010 A,Mulberry 2010 A",3,528859,4744,1308805,Construction,2013-12-13
450,SILVERSTONE WAY,K2J 5X4,Ward 22,,,MINTO COMMUNITIES INC.,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Astoria 2010 A,Mulberry 2010 A,Mulberry 2010 A",3,528859,4744,1308805,Construction,2013-12-13
452,SILVERSTONE WAY,K2J 5X4,Ward 22,,,MINTO COMMUNITIES INC.,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Astoria 2010 A,Mulberry 2010 A,Mulberry 2010 A",3,528859,4744,1308805,Construction,2013-12-13
3600,UPLANDS DR,K1V 1N8,Ward 10,,6,DELVON CONSTRUCTION CORP.,Demolition,Gloucester,Demolish 3 storage buildings,0,30000,-16386,1308807,Demolition,2013-12-13
454,SILVERSTONE WAY,K2J 5X4,Ward 22,4M-1460,,MINTO COMMUNITIES INC.,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Mulberry 2010 F,Mulberry 2010 B,Hampton 2010 K,Greenwich 2010 K Mid Unit",4,706336,6336,1308808,Construction,2013-12-13
456,SILVERSTONE WAY,K2J 5X4,Ward 22,4M-1460,,MINTO COMMUNITIES INC.,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Mulberry 2010 F,Mulberry 2010 B,Hampton 2010 K,Greenwich 2010 K Mid Unit",4,706336,6336,1308808,Construction,2013-12-13
458,SILVERSTONE WAY,K2J 5X4,Ward 22,4M-1460,,MINTO COMMUNITIES INC.,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Mulberry 2010 F,Mulberry 2010 B,Hampton 2010 K,Greenwich 2010 K Mid Unit",4,706336,6336,1308808,Construction,2013-12-13
460,SILVERSTONE WAY,K2J 5X4,Ward 22,4M-1460,,MINTO COMMUNITIES INC.,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Mulberry 2010 F,Mulberry 2010 B,Hampton 2010 K,Greenwich 2010 K Mid Unit",4,706336,6336,1308808,Construction,2013-12-13
439,KILSPINDIE RIDGE,,Ward 22,4M-1233,104,UNIFORM URBAN DEVELOPMENTS LTD.,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: 2200D Nipissing 2013 A,1,275132,1851,1308809,Construction,2013-12-13
209,GILMOUR ST,K2P 0N9,Ward 14,15558,8,"SPENCE, PREEYATI",Retail,Old Ottawa,Tenant fit up on the 1st floor in a 2 storey commercial building (Blossom restaurant),0,20000,600,1308810,Construction,2013-12-13
620,KANATA AVE,K2T 1H6,Ward 4,4M-921,,CONTRACTOR UNKNOWN,Retail,Kanata,"Tenant fit-up in a 1 storey retail building (Kanata Centrum, Posh Mod Clothing Unit D2)",0,20000,1120,1308813,Construction,2013-12-13
2731,CASSELS ST,K2B 1A8,Ward 7,4M-,21-22,DORAN CONTRACTORS LTD.,Industrial,Old Ottawa,Construct a one storey pre-engineered storage building,0,118305,1500,1308814,Construction,2013-12-13
214,DAVY ST,K2M 0H6,Ward 23,4M-1495,71,URBANDALE CONSTRUCTION,Single,Kanata,Construct a 2 storey detached dwelling,1,380548,2947,1308816,Construction,2013-12-13
225,DAVY ST,K2M 0H6,Ward 23,4M-1495,110,URBANDALE CONSTRUCTION,Single,Kanata,Construct a 2 storey detached dwelling,1,345031,2787,1308817,Construction,2013-12-13
155,WESLEY AVE,K1Z 6Z9,Ward 15,309,41,ROOF OVER HEAD,Semi - Detached,Old Ottawa,Construct a 2 storey semi-detached dwelling,2,598077,4024,1308818,Construction,2013-12-13
157,WESLEY AVE,K1Z 6Z9,Ward 15,309,41,ROOF OVER HEAD,Semi - Detached,Old Ottawa,Construct a 2 storey semi-detached dwelling,2,598077,4024,1308818,Construction,2013-12-13
157,WESLEY AVE,K1Z 6Z9,Ward 15,309,41,ROOF OVER HEAD,Demolition,Old Ottawa,Demolish a 1 storey detached dwelling,-1,10000,-1200,1308819,Demolition,2013-12-13
130,GLAMORGAN DR,K2L 1R8,Ward 23,886,858,DRAIN PRO OTTAWA INC,Single,Kanata,PLUMBING ONLY - Install a Protective Plumbing Device on the building drain,0,0,0,1308820,Construction,2013-12-13
19,COUNTRY LANE E,K2L 1H9,Ward 23,809,264,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY - Install a Protective Plumbing Device on the building drain,0,0,0,1308821,Construction,2013-12-13
39,MELANIE CRES,K2L 2E4,Ward 23,M-220,PT LOT 1328,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY - Install a Protective Plumbing Device on the building drain,0,0,0,1308822,Construction,2013-12-13
363,RIDEAU ST,K1N 5Y6,Ward 12,43586,,ONYX FIRE PROTECTION,Retail,Old Ottawa,Replace fire alarm control panel in a retail builidng (Loblaw's).,0,10000,0,1308823,Construction,2013-12-13
3330,HAWTHORNE RD,K1G 3W9,Ward 10,,,ONYX FIRE PROTECTION,Industrial,Old Ottawa,Replace fire alarm panel in a warehouse building.,0,6400,0,1308824,Construction,2013-12-13
730,SOMERSET ST W,K1R 6P8,Ward 14,3459,122,CONTRACTOR UNKNOWN,Mixed,Old Ottawa,Interior alterations on the 1st floor restaurant of a 2 storey mixed use building,0,20000,1000,1308826,Construction,2013-12-13
315,ST. ANDREW ST,K1N 5G9,Ward 12,,,CLARIDGE HOMES (SOUTH BEECHWOOD) DEVELOPMENT CORPORATION,Single,Old Ottawa,Exterior alterations to reinforce existing carport,0,4000,0,1308827,Construction,2013-12-16
113,COUNTRY LANE W,K2L 1J4,Ward 23,809,337,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY - Install a Protective Plumbing Device on the building drain,0,0,0,1308828,Construction,2013-12-16
101,LATS PRIV,K2B 8N8,Ward 7,209,7104,CWW,Rowhouse,Old Ottawa,PLUMBING ONLY- Replace all underground pinning for rough ins,0,0,0,1308829,Construction,2013-12-16
1591,ROSEBELLA AVE,K1T 1E9,Ward 10,326,376,***CONTRACTOR***,Single,Gloucester,Install a fireplace in a 1 storey detached dwelling,0,6000,10,1308830,Construction,2013-12-16
1342,CORKERY RD,K0A 1L0,Ward 5,,pt lot 13,CONTRACTOR UNKNOWN,Single,West Carleton,Interior alterations in a 2 storey detached dwelling (replace beam in basement),0,3500,50,1308831,Construction,2013-12-16
825,ALPINE AVE,K2B 5R5,Ward 7,348,136,FRESH RENO,Semi - Detached,Old Ottawa,Interior alterations on the 1st floor of a 2 storey semi detached dwelling,0,3000,11,1308832,Construction,2013-12-16
2285  -C11,ST. LAURENT BLVD,K1G 4Z5,Ward 10,4M-449,,CONTRACTOR UNKNOWN,Industrial,Old Ottawa,Tenant fit-up in 1 storey industrial building (All Seasons Indian Catering),0,40000,922,1308833,Construction,2013-12-16
173,GREENBANK RD,K2H 5V6,Ward 9,,32,MENRY DEVELOPMENT 2448785 ONTARIO LTD.,Demolition,Nepean,Demolish a 1 storey detached dwelling,-1,12000,-1076,1308834,Demolition,2013-12-16
175,GREENBANK RD,K2H 5V6,Ward 9,,32 E,MENRY DEVELOPMENT 2448785 ONTARIO LTD.,Demolition,Nepean,Demolish a 1 storey detached dwelling,-1,12000,-1076,1308835,Demolition,2013-12-16
1300,WOODROFFE AVE,K2C 3X4,Ward 8,402639,,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,Interior alterations on the 1st floor of a 1 storey institutional building (Fire Station 21),0,40000,100,1308836,Construction,2013-12-16
500,HAZELDEAN RD,K2L 2B5,Ward 23,,PT LOT 30,CONTRACTOR UNKNOWN,Retail,Kanata,"Tenant Fit-up in a 1 storey commercial building (Kanata West Family Dentistry, Unit 107)",0,6000,1002,1308837,Construction,2013-12-16
2016,OGILVIE RD,K1J 7N9,Ward 11,,20,MCKEOWN CONTRACTING,Demolition,Gloucester,Demolish a 1 storey car wash,0,10000,-2152,1308838,Demolition,2013-12-16
1882,ILLINOIS AVE,K1H 6W7,Ward 18,799,87,"FOSS, GERALD",Single,Old Ottawa,Interior alterations to the basement and 1st floor of a 2 storey detached dwelling,0,60000,470,1308839,Construction,2013-12-16
118,WILHELMINA PL,K4M 0B4,Ward 22,4M1480,39,URBANDALE CONSTRUCTION,Single,Gloucester,Construct a 2 storey detached dwelling,1,337413,2270,1308840,Construction,2013-12-16
163,LOREKA CRT,K2S 0N3,Ward 6,4M-1390,29,BRIGIL HOMES (MICHEL GAGNON),Single,Goulbourn,Construct a 2 storey detached dwelling,1,266858,1795,1308842,Construction,2013-12-16
161,LOREKA CRT,K2S 0N3,Ward 6,4M-1390,30,BRIGIL CONSTRUCTION,Single,Goulbourn,Construct a 2 storey detached dwelling,1,233378,1570,1308843,Construction,2013-12-16
643,STORMWIND AVE,K4A 0W3,Ward 19,4M1435,160,MINTO COMMUNITIES INC.,Single,Cumberland,Construct a 2 storey detached dwelling - Model Bedford B,1,282119,1898,1308844,Construction,2013-12-16
649,STORMWIND AVE,K4A 0W3,Ward 19,4M-1435,163,MINTO COMMUNITIES INC.,Single,Cumberland,Construct a 2 storey detached dwelling : Bedford B,1,282119,1898,1308845,Construction,2013-12-16
159,LOREKA CRT,K2S 0N3,Ward 6,4M-,31,BRIGIL CONSTRUCTION,Single,Goulbourn,Construct a 2 storey detached dwelling,1,233378,1570,1308846,Construction,2013-12-16
68,MARSH SPARROW PRIV,K2K 3P2,Ward 4,4M-1203,,OAKWOOD BUILDERS,Single,Kanata,Interior alterations on the 1st floor of a detached dwelling,0,6000,1300,1308847,Construction,2013-12-16
146,COLONNADE RD S,K2E 7Y1,Ward 9,4M-,29,ARC ELECTRICAL LTD.,Mixed,Nepean,Install 22 solar panesl photovoltic system with 60 ballast pavers on the rooftop of a 2 storey building,0,14950,0,1308848,Construction,2013-12-17
79,MATTAWA CRES,K2M 2E7,Ward 23,4M-782,15,OTTAWA GENERAL CONTRACTORS,Single,Kanata,Interior alterations to a 2 storey detached dwelling (Kitchen),0,21340,372,1308850,Construction,2013-12-17
1715,GERVAIS CRT,K4A 1M6,Ward 1,50M-96,39,OLISTIN HOME RENOVATIONS,Single,Cumberland,Interior alterations on the 1st floor of a 2 storey detached dwelling (remove load bearing wall and add beam),0,7000,50,1308851,Construction,2013-12-17
501,SMYTH RD,K1H 8L6,Ward 18,405,pt 1,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,"Tenant fit-up on the 4th and 5th storey of a 5 storey Hospital (Ottawa Hospital, Exam, Biopsy, Mammography, Ultrasound and offices)",0,3000000,21625,1308852,Construction,2013-12-17
31,DUNHAM ST,K1J 7L7,Ward 11,591,84,S.W. FARRELL & SONS (1979) LTD.,Demolition,Gloucester,Demolish a 2 storey detached dwelling,-1,10000,-150,1308854,Demolition,2013-12-17
460,WEST HUNT CLUB RD,K2E 0B8,Ward 9,,,WOODSTRUCT CONSTRUCTION,Office,Nepean,Tenant fit up on the 1st floor of a 2 storey retail/office building (Baby Snuggles 3D Ultrasound Clinic - Suite 102B),0,20500,949,1308855,Construction,2013-12-17
360,ALBERT ST,K1R 7X7,Ward 14,3922,18 to 21,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations on the 18th floor of an 18 storey office building (ATCO),0,247000,4952,1308856,Construction,2013-12-17
235,QUEEN ST,K1A 0H5,Ward 14,3922,1-5,3287092 CANADA INC - PROFAB CONSTRUCTION,Office,Old Ottawa,"Tenant fit-up on the 8, 10 and 11th floor of an office building (Office of the Auditor General of Canada)",0,93400,9505,1308857,Construction,2013-12-17
30,STAFFORD RD,K2H 8W1,Ward 8,,pt 13,ARTISTREE CONSTRUCTION INC,Institutional,Nepean,Interior alterations to a 1 storey animal hospital (Lynwood Animal Hospital),0,250000,3967,1308858,Construction,2013-12-17
8,OSBORNE ST,K1S 4Z9,Ward 17,133,PT 18 - 19,MULTI-DRAIN INC,Single,Old Ottawa,Install an open port backwater valve on the sanitary sewer in a detached dwelling (Mainline),0,4000,0,1308859,Construction,2013-12-17
3300,LAFLEUR RD,K0A 3E0,Ward 19,,9,U & I BUILDERS LTD.,Demolition,Cumberland,Demolish a 2 storey detached dwelling,-1,2500,-1000,1308860,Demolition,2013-12-17
111,TAPADERO AVE,K2V 0A4,Ward 6,4M-1491,175,CARDEL HOMES LIMITED PARTNERSHIP OTTAWA DIVISION,Single,Goulbourn,Construct a 2 storey detached dwelling,1,357776,3040,1308861,Construction,2013-12-17
21,ORANGE BLOSSOM PRIV,,Ward 10,,8,830399 ONTARIO INC. O/A V.I.P. CONSTRUCTION AND ENGINEERING LTD.,Rowhouse,Gloucester,Construct a 2 storey block of 4 rowhouse dwellings,4,943678,8465,1308862,Construction,2013-12-17
23,ORANGE BLOSSOM PRIV,,Ward 10,,8,830399 ONTARIO INC. O/A V.I.P. CONSTRUCTION AND ENGINEERING LTD.,Rowhouse,Gloucester,Construct a 2 storey block of 4 rowhouse dwellings,4,943678,8465,1308862,Construction,2013-12-17
25,ORANGE BLOSSOM PRIV,,Ward 10,,8,830399 ONTARIO INC. O/A V.I.P. CONSTRUCTION AND ENGINEERING LTD.,Rowhouse,Gloucester,Construct a 2 storey block of 4 rowhouse dwellings,4,943678,8465,1308862,Construction,2013-12-17
27,ORANGE BLOSSOM PRIV,,Ward 10,,8,830399 ONTARIO INC. O/A V.I.P. CONSTRUCTION AND ENGINEERING LTD.,Rowhouse,Gloucester,Construct a 2 storey block of 4 rowhouse dwellings,4,943678,8465,1308862,Construction,2013-12-17
199,SLATER ST,,Ward 14,,14 & 15,BROCCOLINI CONSTRUCTION ONT. INC.,Demolition,Old Ottawa,Demolish a 1 storey sales centre,0,1000,-1938,1308863,Demolition,2013-12-17
