ST,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR,BLG_TYPE,MUNICIPALITY,DESCRIPTION,DU,VALUE,FT2,PERMIT,APPL_TYPE,ISSUED_DATE
6277,FRONTIER RD,K0A 3H0,Ward 19,,28,CONTRACTOR UNKNOWN,Detached Garage/Shed,Cumberland,Construct a detached garage,0,36000,2000,1408190,Construction,2014-11-03
4305,BLAKE RD,K1G 3N2,Ward 10,,pt lot 5,TOP HAT HOME COMFORT SERVICES,Single,Gloucester,Install a wood insert in a 1 storey detached dwelling,0,4000,0,1408191,Construction,2014-11-03
15,WINCHESTER DR,K2L 2C8,Ward 23,M-222,pt lot 1447,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY - Install a Protective Plumbing device on the building drain,0,0,0,1408192,Construction,2014-11-03
137,SPRUCE ST,K1R 6P1,Ward 14,94137,121,CONTRACTOR UNKNOWN,Single,Old Ottawa,Install a woodstove in a 2 storey detached dwelling,0,5000,1,1408193,Construction,2014-11-03
8800,MCLINTON RD,K0A 1B0,Ward 21,,2,***CONTRACTOR***,Single,Goulbourn,Install a woodstove in a 1 storey detached dwelling (family room - main level),0,1500,0,1408194,Construction,2014-11-03
2150,DWYER HILL RD,K0A 1B0,Ward 21,,5,***CONTRACTOR***,Demolition,Goulbourn,Demolish a 2 storey detached dwelling,-1,5000,-1500,1408195,Demolition,2014-11-03
1391,VIKING DR,K1V 7J6,Ward 10,874,3,CONTRACTOR UNKNOWN,Single,Old Ottawa,Replace window with door; build a 8 x 4'  enterance at the side  of a 2 storey detached dwelling,0,4756,32,1408196,Construction,2014-11-03
1325,ASHTON STATION RD,K0A 1B0,Ward 5,4M-,,HOWIE HOMES,Detached Garage/Shed,Goulbourn,Construct a detached garage (side),0,50000,952,1408197,Construction,2014-11-03
3,BIRCHWOOD DR,K2E 5S7,Ward 9,353,14,***CONTRACTOR***,Single,Nepean,Construct a secondary dwelling unit in basement of a 1.5 storey detached dwelling,1,25000,731,1408198,Construction,2014-11-03
3,SAMUEL MANN AVE,K2S 1X3,Ward 6,4M-1002,23,PROTECTIVE PLUMBING CANADA,Single,Goulbourn,PLUMBING ONLY - Install an open port backwater valve on the sanitary sewer in a detached dwelling,0,0,0,1408199,Construction,2014-11-03
360,LEFEBVRE WAY,K1E 2W4,Ward 1,50M-71,17,PROTECTIVE PLUMBING CANADA,Single,Cumberland,Plumbing Only  - Install a backwater valve on the building drain,0,0,0,1408200,Construction,2014-11-03
6599,MARINA DR,K4M 1B3,Ward 21,767,14,JOHN GERARD HOMES,Single,Rideau,Construct a 2 storey dwelling on an existing foundation,1,341872,2300,1408201,Construction,2014-11-03
867,DEERTAIL LANE,K0A 1L0,Ward 5,4M-1268,9,***CONTRACTOR***,Single,West Carleton,Construct a 1 storey detached dwelling,1,336001,2261,1408202,Construction,2014-11-03
1778,CARLING AVE,K2A 1E1,Ward 15,,30,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Interior alterations to a 1 storey restaurant (Tim Horton's),0,145105,560,1408203,Construction,2014-11-03
1638,CYRVILLE RD,K1B 3L8,Ward 11,4M-,23,CONTRACTOR UNKNOWN,Retail,Gloucester,"Tenant fit-up in a 2 storey retail building (The Scone Witch, Unit 4)",0,70000,2626,1408205,Construction,2014-11-03
5283,DRISCOLL DR,K4M 1E9,Ward 21,727,19,S.W. FARRELL & SONS (1979) LTD.,Single,Rideau,PLUMBING ONLY - Changeover from Septic System to City Sewers in a detached dwelling,0,4500,0,1408206,Construction,2014-11-03
809,SHASTA ST,K1T 0L3,Ward 22,4M-1462,64,CLARIDGE HOMES (LEITRIM) INC.,Single,Gloucester,Construct a 2 Storey Single with attached garage  Model: Sofia II 2012 B,1,439974,2960,1408207,Construction,2014-11-03
182,SOUTHBRIDGE ST,K4M 0C8,Ward 22,4M-1470,15,CLARIDGE HOMES (RIVER ROAD) INC.,Single,Gloucester,Construct a 2 Storey Single with attached garage  Model: Helsinki II 2011 B,1,346331,2330,1408208,Construction,2014-11-03
117,ELFIN GROVE,,Ward 6,4M-1503,7,EQ HOMES,Single,Goulbourn,Construct a 1 storey detached dwelling,1,297280,2000,1408211,Construction,2014-11-04
4347,GOLDENEYE WAY,K1V 2H1,Ward 22,4M1243,1,DUROCHER DEVELOPMENTS,Single,Gloucester,Interior alterations in a 2 storey detached dwelling,0,8000,132,1408212,Construction,2014-11-04
1962,BEL-AIR DR,K2C 0W9,Ward 8,413469,37,BENCKHUYSEN CONSTRUCTION,Single,Old Ottawa,Exterior /interior alterations to a sunroom on a 1 storey detached dwelling,0,93729,126,1408213,Construction,2014-11-04
1348,LEXINGTON ST,K2C 1R9,Ward 16,512,70,***CONTRACTOR***,Single,Old Ottawa,Construct a deck (rear yard),0,2500,193,1408214,Construction,2014-11-04
284,PERCHERON WAY,K2V 0B6,Ward 6,4M-1503,141,DCR PHOENIX DEVELOPMENT CORPORATION LIMITED,Single,Goulbourn,Construct a 2 Storey Single with attached garage  Model: Winchester 43-4 C - 4 and 5 Bedroom,1,422137,2840,1408216,Construction,2014-11-04
105,DUCK POND PL,K0A 1T0,Ward 5,4M-1044,8,***CONTRACTOR***,Detached Garage/Shed,West Carleton,Construct a shed with a woodstove (rear yard),0,12000,269,1408217,Construction,2014-11-04
2000,PORTOBELLO BLVD,K4A 4M9,Ward 19,4M-1139,,CONTRACTOR UNKNOWN,Institutional,Cumberland,"Construct 1 new portable classrooms onsite (rear yard, St. Theresa Catholic School)",0,7636,242,1408218,Construction,2014-11-04
9317,SPRINGHILL RD,K0A 2P0,Ward 20,,30,***CONTRACTOR***,Single,Osgoode,Install a woodstove in the basement of a detached dwellling,0,6000,0,1408219,Construction,2014-11-04
2116,BENJAMIN AVE,K2A 1P4,Ward 7,344479,227,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior alterations on all floors and finish the basement of a 2 storey detached dwelling,0,26182,1500,1408220,Construction,2014-11-04
1232,MERIVALE RD,K2C 4C3,Ward 16,4M-970,,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Installation of a kitchen exhaust system in an existing restaurant. (Pho Bo Ga 3),0,30000,1290,1408221,Construction,2014-11-04
62  -108A,DONALD ST,K1K 1N2,Ward 13,4M-553,,CONTRACTOR UNKNOWN,Apartment,Old Ottawa,"Interior alterations in a 4 storey condominium (Unit 108A, 1st floor, remove a non-loadbearing wall)",0,15000,600,1408223,Construction,2014-11-04
1857,MERIVALE RD,K2G 1E3,Ward 9,4M-,30,CONTRACTOR UNKNOWN,Retail,Nepean,Interior/exterior alterations to a 1 storey restaurant (Tim Horton's),0,185855,459,1408224,Construction,2014-11-04
412,ROGER RD,K1H 5C4,Ward 18,4M-672,30,CONTRACTOR UNKNOWN,Detached Garage/Shed,Old Ottawa,Construct a shed (rear yard),0,7000,160,1408225,Construction,2014-11-04
10,ELTERWATER AVE,K2H 5J2,Ward 7,420102,195,PRO FLOW SERVICES INC.,Single,Nepean,PLUMBING ONLY - Install a Protective Plumbing Device on the building drain,0,0,0,1408226,Construction,2014-11-04
1465,MERIVALE RD,K2E 5N9,Ward 9,30,17 to 19,CONTRACTOR UNKNOWN,Retail,Nepean,Interior alteration on the 1st floor of a 2 storey retail building (Food Basics),0,50000,1000,1408227,Construction,2014-11-04
1205,8TH LINE RD,K0A 1V0,Ward 20,,2-3,BRUNET INC.,Farm,Osgoode,Construct a storage shed,0,200000,7976,1408228,Construction,2014-11-04
64,MCKITRICK DR,K2L 1T7,Ward 23,M-220,pt lot 1399,CONTRACTOR UNKNOWN,Single,Kanata,Construct a deck  (front yard),0,2000,21,1408230,Construction,2014-11-04
178,OLD COLONY RD,K2L 1M7,Ward 23,839,604,CONTRACTOR UNKNOWN,Single,Kanata,Construct an attached garage,0,15000,305,1408231,Construction,2014-11-04
55,MANN AVE,K1N 6Y7,Ward 12,,E,OZZ SOLAR DEVELOPMENT INC.,Institutional,Old Ottawa,"Install unattached solar panels of 99 panels with 4 anchors, 11 cornrer units (30, 45 and 60 kg) and 235 of  15 kg and 9 of 10 kg ballast blocks on a 1 storey institutional building roof.",0,20000,0,1408232,Construction,2014-11-04
4471,INNES RD,K4A 3J7,Ward 19,,A,RENOVATION VALLIERES,Office,Cumberland,Tenant fit up on the 2nd floor of a 2 storey office building (Med 20/20),0,171196,4607,1408233,Construction,2014-11-04
550,TERMINAL AVE,K1G 0Z3,Ward 18,4M-1283,,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Install an unattached 270 panels racking system with 80 of 15 kg and 560 of 10 kg ballasts on the roof.,0,49005,0,1408234,Construction,2014-11-04
69,SULLIVAN AVE,K2G 1V1,Ward 8,4M-447993,57,***CONTRACTOR***,Single,Nepean,Install an enclosure for a hot tub  (rear yard),0,0,0,1408235,Pool Enclosure,2014-11-04
2310,ST. LAURENT BLVD,K1G 5H9,Ward 10,4M-,,CONTRACTOR UNKNOWN,Office,Old Ottawa,Tenant fit-up on the 1st floor of a 2 storey office building (Dr. Fred Campbell),0,90000,3300,1408236,Construction,2014-11-05
85,ARMSTRONG ST,K1Y 2V6,Ward 15,4M-,,***CONTRACTOR***,Single,Old Ottawa,Construct a second storey addition to a 2 storey detached dwelling,0,28792,194,1408237,Construction,2014-11-05
170,WALDEN DR,K2K 2K8,Ward 4,4M-652,57,L3 BUILDERS,Single,Kanata,Interior alterations to a 2 storey detached dwelling (finish the basement & add a bathroom),0,21181,570,1408238,Construction,2014-11-05
1865,FAIRMEADOW CRES,K1H 7B8,Ward 18,793,4,JUST BASEMENTS,Single,Old Ottawa,Finish the basement in a 2 storey detached dwelling,0,16722,450,1408239,Construction,2014-11-05
262,LEN PURCELL DR,K0A 3M0,Ward 5,,17,CONTRACTOR UNKNOWN,Institutional,West Carleton,Construct a 2 storey addition to a 1 storey institutional building (Constance Bay Community Centre),0,1230012,5296,1408241,Construction,2014-11-05
2148,CARLING AVE,K2A 1H1,Ward 7,4M-,,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Construction of a demising wall to divide 1 suite into 2 suites.  (Fairlawn Plaza - Marks Work Warehouse - Unit 4),0,45000,17920,1408242,Construction,2014-11-05
5330  -33,CANOTEK RD,K1J 9C1,Ward 11,,,FINAL TOUCH CARPENTRY O/A 7129122 CANADA INC.,Retail,Gloucester,"Interior alterations in a 2 storey office building and adding more office space on the 2nd floor (Lawyer's Office, Picard Law, Unit 33)",0,73020,1887,1408243,Construction,2014-11-05
60,DR. NEELIN DR,K0A 2Z0,Ward 21,4M-1183,37,INVERNESS HOMES INC.,Single,Goulbourn,Construct a 1 storey detached dwelling,1,317169,2918,1408244,Construction,2014-11-05
112,KINCARDINE DR,K2V 1B1,Ward 23,4M-956,,***CONTRACTOR***,Single,Kanata,Finish a portion of the basement to install a sauna,0,4942,133,1408245,Construction,2014-11-05
45,DENHAM WAY,K2S 1H8,Ward 6,4M-660,pt lot 9,ECO-PRO CONTRACTING,Single,Goulbourn,Construct an addtion and deck to a 2 storey detached dwelling (rear yard),0,5000,320,1408246,Construction,2014-11-05
822,FOREST ST,K2B 5P9,Ward 7,348,141,***CONTRACTOR***,Rowhouse,Old Ottawa,Exterior alterations to a replace front steps on a 2 storey rowhouse,0,1000,8,1408247,Construction,2014-11-05
3820,WILHAVEN DR,K4C 1J8,Ward 19,,1,"REDMOND, VINCE",Detached Garage/Shed,Cumberland,Construct a detached garage (rear yard),0,11520,576,1408248,Construction,2014-11-05
990,COBBLE HILL DR,,Ward 3,4M-1449,,JAMES LANDSCAPING CO. LTD.,Institutional,Nepean,Construct a shade structure in a municipal park (Hibiscus Park),0,33000,538,1408249,Construction,2014-11-05
99,METCALFE ST,K1P 6L7,Ward 14,4M-,,BASSI CONSTRUCTION LTD,Office,Old Ottawa,Tenant fit-up on the 6th and 7th floor of a 12 storey office building (Morguard),0,1800000,28740,1408250,Construction,2014-11-05
2881,SARSFIELD RD,K0A 3E0,Ward 19,,6,***CONTRACTOR***,Single,Cumberland,Construct an attached garage,0,25000,1200,1408251,Construction,2014-11-05
107,GROVE AVE,K1S 3A9,Ward 17,4M-118051,201,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 3rd storey addition and add a secondary dwelling unit in the basement of a 2 1/2 storey detached dwelling,1,211308,1829,1408252,Construction,2014-11-05
6480,RENAUD RD,K4B 1H9,Ward 2,,2,TOP HAT HOME COMFORT SERVICES,Single,Gloucester,Exterior alterationto a 1 storey detached dwelling (Chimney),0,3100,0,1408253,Construction,2014-11-05
6825,SPRINGRUN PL,K4P 0E1,Ward 20,4M-1436,28,2427450 ONTARIO INC,Single,Osgoode,Construct a 2 storey detached dwelling,1,445920,3000,1408254,Construction,2014-11-05
270,ELDERBERRY TERR,K1E 1Z1,Ward 1,50M15,38,TOP HAT HOME COMFORT SERVICES,Single,Cumberland,Install a fireplace insert in a 2 storey detached dwelling (1st floor),0,5000,0,1408255,Construction,2014-11-05
26,ELTERWATER AVE,K2H 5J2,Ward 7,420102,187,PROTECTIVE PLUMBING CANADA,Single,Nepean,Install a Protective Plumbing Device on the building drain,0,0,0,1408256,Construction,2014-11-05
6785,FRANKTOWN RD,K0A 2Z0,Ward 21,,pt lot 18,***CONTRACTOR***,Detached Garage/Shed,Goulbourn,Construct a detached garage (rear yard),0,25000,960,1408257,Construction,2014-11-05
681,BUXTON CRES,K1V 7H7,Ward 16,776,317,"BURRI, ROB",Single,Old Ottawa,Convert existing carport into a 1 storey garage,0,5500,240,1408258,Construction,2014-11-05
349,LAFONTAINE AVE,K1L 6X6,Ward 12,575,1,HILLGREEN DESIGN AND BUILD LTD.,Single,Vanier,Interior/exterior alterations to a 1 storey detached dwelling to repair foundation,0,7200,1,1408260,Construction,2014-11-05
167,WILSHIRE AVE,K2C 0E6,Ward 16,526,90,CONTRACTOR UNKNOWN,Single,Old Ottawa,Interior/Exterior alterations on all floors and construct a 1 1/2 storey addition (side yard) to a 1 1/2 storey detached dwelling,0,81944,1238,1408261,Construction,2014-11-06
2201,TRAILWOOD DR,K0A 2T0,Ward 21,4M-1209,9,***CONTRACTOR***,Detached Garage/Shed,Rideau,Construct a detached shed/screened in porch (side yard),0,6000,560,1408262,Construction,2014-11-06
450,WOODFIELD DR,K2G 4E1,Ward 9,M-233,30,***CONTRACTOR***,Single,Nepean,Construct a secondary dwelling unit in a 1 storey detached dwelling (basement),1,20000,850,1408263,Construction,2014-11-06
2121,CARLING AVE,K2A 1S3,Ward 7,316039,,CONTRACTOR UNKNOWN,Retail,Old Ottawa,"Interior alterations to a 1 storey retail building (Carlingwood Mall, Teriyaki Experience, Unit 7)",0,40000,400,1408264,Construction,2014-11-06
200,EGLANTINE DRWY,,Ward 15,396,34,DEFRAN INC.,Office,Old Ottawa,Tenant fit up on the 16th and 20th floor of a 20 storey office building (Jeanne Mance Building Public Works),0,128222,2691,1408265,Construction,2014-11-06
67,VANSTONE DR,K2L 1W4,Ward 23,,pt lot 33,HAROLD KUEHN CONSTRUCTION LTD.,Single,Kanata,Interior alterations on the 1st floor of a 2 storey detached dwelling,0,57000,0,1408266,Construction,2014-11-06
55,MILNER DOWNS CRES,K2M 2S5,Ward 23,4M-980,,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY - Install a Protective Plumbing Device on the building drain,0,0,0,1408267,Construction,2014-11-06
2261,FOX CRES,K2B 7K5,Ward 7,464,10,ROCA DEVELOPMENTS INC.,Single,Old Ottawa,Construct a 2 storey detached dwelling,1,650895,5498,1408268,Construction,2014-11-06
32,RICKEY PL,K2L 2E3,Ward 23,M220,1405,PRO FLOW SERVICES INC.,Single,Kanata,PLUMBING ONLY - Install a Protective Plumbing Device on the buildiing drain,0,0,0,1408269,Construction,2014-11-06
7101,MASON ST,K4P 1C3,Ward 20,572,12,"GOURLAY, ROBERT",Demolition,Osgoode,Demolish a 1 storey detached dwelling,-1,18000,-900,1408271,Demolition,2014-11-06
1000,BELFAST RD,K1G 4A2,Ward 18,4M-725,,OZZ SOLAR DEVELOPMENT INC.,Retail,Old Ottawa,"Exterior alterations to install 12 unattached arrays with a total of 1,491solar panels with 2,411- 26 lbs blocks on the roof of a 1 storey mixed-use building.",0,233714,0,1408272,Construction,2014-11-06
1715,MERIVALE RD,K2G 3K2,Ward 9,530290,31,CONTRACTOR UNKNOWN,Retail,Nepean,Installation of a kitchen exhaust system and interior renovations to an existing 40 seat restaurant. (Burrito Gringo - unit# 2),0,60000,1787,1408274,Construction,2014-11-06
124,BUELL ST,K1Z 7E8,Ward 15,,265,CONTRACTOR UNKNOWN,Demolition,Old Ottawa,Demolish a 2 storey detached dwelling,-1,0,-800,1408275,Demolition,2014-11-06
124,BUELL ST,K1Z 7E8,Ward 15,265,97 and 98,ROOF OVER HEAD INC,Semi - Detached,Old Ottawa,Construct a 2 storey semi-detached dwelling,2,462525,3736,1408276,Construction,2014-11-06
597,PARKVIEW RD,,Ward 15,265,97 and 98,ROOF OVER HEAD INC,Semi - Detached,Old Ottawa,Construct a 2 storey semi-detached dwelling,2,462525,3736,1408276,Construction,2014-11-06
670,MATHIEU WAY,K4A 2R4,Ward 1,50M-149,204,INSIDE OUT CARPENTRY INC.,Single,Cumberland,Construct a deck (rear yard),0,1000,120,1408278,Construction,2014-11-06
1345,MAXIME ST,K1B 3L2,Ward 11,685,39,CONSTRUCTION PREMIERE LTD.,Demolition,Gloucester,Demolish a 1 storey detached dwelling and detached garage,-1,12000,-2131,1408280,Demolition,2014-11-06
360,BAMBURGH WAY,K2J 6A7,Ward 3,4M-1504,95,CLARIDGE HOMES (CEDARVIEW) LIMITED PARTNERSHIP,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Paris 2007 A 4 bed,1,384546,2587,1408281,Construction,2014-11-06
200,MARCHE WAY,K1S 5J3,Ward 17,26085,17-18,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Tenant fit-up in a 1 storey retail building (Lansdowne Building G - Sens Asian Cuisine Inc - Unit 103),0,53598,1442,1408282,Construction,2014-11-06
2369,ALTA VISTA DR,K1H 7M8,Ward 18,601,14,***CONTRACTOR***,Single,Old Ottawa,Construct a 2 storey addition to a 1 storey detached dwelling (side),0,128715,866,1408284,Construction,2014-11-07
399,RICHMOND RD,K2A 0E9,Ward 15,179,1-2,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Tenant fit-up in a 1 storey retail buildling (Barley Mow),0,150000,3691,1408285,Construction,2014-11-07
28,CONNISTON AVE,K2H 5H8,Ward 7,4M-420102,150,***CONTRACTOR***,Single,Nepean,Construct a shed (rear yard),0,3000,192,1408286,Construction,2014-11-07
1527,BURNINGTREE CRT,K1C 5C8,Ward 2,4M-447,95,CLUB PRO ORLEANS,Single,Gloucester,Install an enclosure for an inground pool (rear yard),0,0,0,1408287,Pool Enclosure,2014-11-07
907,MUSKOKA AVE,K2A 3J1,Ward 7,300416,23,OTTAWA GENERAL CONTRACTORS,Single,Old Ottawa,Construct a deck (rear yard),0,8000,226,1408288,Construction,2014-11-07
99,METCALFE ST,K1P 6L7,Ward 14,3922,52,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations on the 4th floor of a 12 storey office building (Public Works),0,767642,129167,1408290,Construction,2014-11-07
1342,HANBURY ST,K2C 2M2,Ward 8,372115,440,WILLIAMS CONSTRUCTION,Single,Old Ottawa,Construct a secondary dwelling unit in a 1 storey detached dwelling (basement),1,35000,649,1408291,Construction,2014-11-07
5536,MANOTICK MAIN ST,,Ward 21,18,,TAL-CO BUILDING INNOVATIONS INC,Retail,Rideau,Interior alterations to the second floor assembly in an existing 2 storey mixed use building (upgrade structure and fire separation above restaurant kitchen),0,15000,377,1408292,Construction,2014-11-07
1042,BAYVIEW DR,K0A 3M0,Ward 5,431,20,***CONTRACTOR***,Single,West Carleton,Construct a 2 storey detached dwelling,1,445474,2997,1408293,Construction,2014-11-07
801,KANATA AVE,K2T 1E7,Ward 4,4M-921,,CONTRACTOR UNKNOWN,Retail,Kanata,Interior alterations to a 1 storey retail building (Landmark Theaters),0,70000,1152,1408294,Construction,2014-11-07
3236,HAWTHORNE RD,K1G 3W9,Ward 10,5R-471,3,CONTRACTOR UNKNOWN,Office,Old Ottawa,Interior alterations in a 1 storey office building (additional offices),0,110000,1076,1408295,Construction,2014-11-07
334,ROSINA WAY,K4M 0E4,Ward 22,4M1493,1,URBANDALE CONSTRUCTION,Single,Gloucester,Construct a 1 storey detached dwelling,1,232324,1563,1408296,Construction,2014-11-07
2910,WOODROFFE AVE,K2J 4G3,Ward 3,4M-796,,CONTRACTOR UNKNOWN,Retail,Nepean,Restaurant enant Fit-up- 40 seats (Top off your Pie Bakery - Unit#2),0,81818,1320,1408297,Construction,2014-11-07
2705,COWELL RD,K0A 2T0,Ward 21,,pt lot 2,THE FINISHING TOUCH CONSTRUCTION,Single,Rideau,Construct a 1 storey detached dwelling,1,237824,1600,1408298,Construction,2014-11-07
2813,INNES RD,K1B 4K3,Ward 2,,12,***CONTRACTOR***,Single,Gloucester,Construct a 1 storey detached dwelling,1,224446,1510,1408299,Construction,2014-11-07
75,POND ST,K1L 8J1,Ward 13,4M-33,4,CONTRACTOR UNKNOWN,Single,Rockcliffe Park,Construct dormers to 2nd floor and interior alterations to a 2 storey detached dwelling,0,75000,146,1408300,Construction,2014-11-07
1125,COLONEL BY DR,K1S 5B6,Ward 17,,,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,"Interior alterations to 2 laboratories & HVAC replacement on the 2nd storey of a 4 storey university building (Carleton University, Herzberg Building)",0,650000,3193,1408301,Construction,2014-11-07
57,PINTO CRT,K2M 0H4,Ward 23,4M-1495,45,URBANDALE CONSTRUCTION,Single,Kanata,Construct a 2 storey detached dwelling,1,529010,4279,1408303,Construction,2014-11-07
1279,TARA DR,K2C 2H6,Ward 8,4M-345924,774,***CONTRACTOR***,Single,Old Ottawa,Constuct a canopy on a 1 storey detached dwelling (front),0,3000,80,1408304,Construction,2014-11-07
787 A,BANK ST,K1S 3V5,Ward 17,34756,13,787-789 BANK STREET PROPERTIES INC.,Office,Old Ottawa,Tenant fit-up on the 1st floor of a 2 storey office building,0,40000,1399,1408305,Construction,2014-11-07
6047,BUTTONFIELD PL,K1W 1B9,Ward 2,4M-743,13,"SANCHE, JOEL",Single,Gloucester,Install an enclosure for an inground pool (rear yard),0,0,0,1408306,Pool Enclosure,2014-11-07
235,BANK ST,K2P 1X2,Ward 14,15558,35,CONTRACTOR UNKNOWN,Demolition,Old Ottawa,Demolish a 1 storey retail building,0,40000,-5300,1408307,Demolition,2014-11-07
237,BANK ST,K2P 1X2,Ward 14,15558,35,CONTRACTOR UNKNOWN,Demolition,Old Ottawa,Demolish a 1 storey retail building,0,40000,-5300,1408307,Demolition,2014-11-07
239,BANK ST,K2P 1X2,Ward 14,15558,35,CONTRACTOR UNKNOWN,Demolition,Old Ottawa,Demolish a 1 storey retail building,0,40000,-5300,1408307,Demolition,2014-11-07
241,BANK ST,K2P 1X2,Ward 14,15558,35,CONTRACTOR UNKNOWN,Demolition,Old Ottawa,Demolish a 1 storey retail building,0,40000,-5300,1408307,Demolition,2014-11-07
59,OSSINGTON AVE,K1S 3B5,Ward 17,4M-115269,155,AMSTED CONSTRUCTION LTD,Single,Old Ottawa,Construct a 1 storey addition (rear) and interior alterations on all floors of a 3 storey detached dwelling,0,164864,100,1408309,Construction,2014-11-07
83,WOODROFFE AVE,K2A 3T5,Ward 7,232,126,***CONTRACTOR***,Single,Old Ottawa,Interior alterations to a 3 storey semi-detached dwelling (Change the insulation in the basement),0,1500,700,1408310,Construction,2014-11-07
63,GLENCOE ST,K2H 8S5,Ward 9,M138,,CONTRACTOR UNKNOWN,Office,Nepean,Tenant fit up on the 1st floor of a 3 storey office building (Children's Universe Daycare Centres),0,60000,2626,1408311,Construction,2014-11-10
8,LYNHAVEN CRES,K2E 5K2,Ward 9,495961,241,LEVEL CONSTRUCTION,Single,Nepean,"Construct an addition to front of garage, a mud room at rear of garage, and exterior alterations to add front porch canopy roof to a 1 storey detached dwelling",0,25405,140,1408313,Construction,2014-11-10
35,SUNNYCREST DR,K2E 5Y4,Ward 9,4M-31509,16,OTTAWA HOME ADDITIONS INC.,Single,Nepean,"Exterior/interior alterations to an attached carport (Side yard, Convert to garage)",0,20000,279,1408314,Construction,2014-11-10
149,KING GEORGE ST,K1K 1V2,Ward 13,342,220,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,Interior alterations to a lunch room in a elementary school (basement),0,3000,1377,1408315,Construction,2014-11-10
5323,BANK ST,K1X 1H1,Ward 20,,28,***CONTRACTOR***,Single,Gloucester,Construct a 1 storey addition at the rear of a 1 storey detached dwelling,0,67631,455,1408316,Construction,2014-11-10
102,FIRST AVE,K1S 2G4,Ward 17,35085,19,***CONTRACTOR***,Detached Garage/Shed,Old Ottawa,Construct a detached garage (side yard),0,30000,384,1408317,Construction,2014-11-10
297,OLMSTEAD ST,K1L 7J9,Ward 12,4M-121,10,WESTRADE CONSTRUCTION LTD.,Office,Vanier,Interior/Exterior alterations to convert a single family dwelling into a Group D building (Midwifery Collective).,0,120000,225,1408319,Construction,2014-11-10
480,QUEEN MARY ST,K1K 1W2,Ward 13,333,130,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a deck with roof (front yard),0,3000,50,1408320,Construction,2014-11-10
6785,FRANKTOWN RD,K0A 2Z0,Ward 21,,PT LOT 18,***CONTRACTOR***,Single,Goulbourn,Construct an accessory structure (rear yard),0,5100,320,1408321,Construction,2014-11-10
747,FAIRDALE AVE,K1G 1X6,Ward 18,662,1170,AINSWORTH CARPENTRY,Single,Old Ottawa,Finish the basement in a 2 storey detached dwelling,0,26012,700,1408322,Construction,2014-11-10
3439,SUMMERBREEZE DR,K0A 2W0,Ward 20,4M-1457,40,"1503893 ONTARIO INC., O/A PARKVIEW HOMES",Single,Osgoode,Construct a 1 storey detached dwelling,1,208096,1400,1408323,Construction,2014-11-10
586,BRIERWOOD AVE,K2A 2H8,Ward 15,,,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 2 storey detached dwelling,1,505896,4434,1408324,Construction,2014-11-10
586,BRIERWOOD AVE,K2A 2H8,Ward 15,351,"72, 73",CONTRACTOR UNKNOWN,Demolition,Old Ottawa,Demolish a 2 storey detached dwelling,-1,25000,-1506,1408325,Demolition,2014-11-10
1200,CARP RD,K2S 1B9,Ward 6,,PART LOT 23,***CONTRACTOR***,Demolition,Goulbourn,Demolish a 1 storey detached dwelling,0,0,0,1408326,Demolition,2014-11-10
159,FORWARD AVE,K1Y 1K8,Ward 15,35,7 to 9,CONTRACTOR UNKNOWN,Apartment,Old Ottawa,Tenant fit-up on the 1st floor of a 3 storey apartment building (upgrade female washrooms),0,35000,307,1408327,Construction,2014-11-10
507,RIVERDALE AVE,K1S 1S4,Ward 17,,,TOTAL FIRE PROTECTION,Apartment,Old Ottawa,Interior alterations in the basement of a 3 storey apartment building to replace processor in fire panel,0,2000,1,1408328,Construction,2014-11-10
69 B,HOPEWELL AVE,K1S 2Y9,Ward 17,115,8,TIMBERLINE FENCE,Rowhouse,Old Ottawa,Construct a deck (rear yard),0,10000,122,1408329,Construction,2014-11-10
45,KIMITO PRIV,K1T 3M9,Ward 10,M237,,HENEAULT ET GOSSELIN INC.,Rowhouse,Old Ottawa,Exterior alterations to a 2 storey rowhouse (foundation repairs),0,89800,1,1408330,Construction,2014-11-10
174,OLD COLONY RD,K2L 1M7,Ward 23,4M-839,602,MULTI-DRAIN INC,Single,Kanata,PLUMBING ONLY - Install a Protective Plumbing Device on the building drain,0,0,0,1408331,Construction,2014-11-10
